row,name,code,tweet,follow
1965,中集集团,000039,15241.0,118583.0
1966,深大通,000038,3118.0,8971.0
1967,深南电A,000037,2314.0,7996.0
1968,华联控股,000036,3131.0,14675.0
1969,中国天楹,000035,2819.0,9518.0
1970,神州数码,000034,7977.0,20112.0
1971,新都退,000033,4449.0,9575.0
1972,深桑达A,000032,2452.0,25958.0
1973,中粮地产,000031,16308.0,113948.0
1974,富奥股份,000030,3032.0,27491.0
1975,深深房A,000029,8005.0,21369.0
1976,国药一致,000028,4811.0,12406.0
1977,深圳能源,000027,7900.0,50648.0
1978,飞亚达A,000026,1917.0,8747.0
1979,特力A,000025,32812.0,42735.0
1980,招商地产,000024,11625.0,83262.0
1981,深天地A,000023,2650.0,6929.0
1982,深赤湾A,000022,4038.0,92943.0
1983,深科技,000021,5419.0,18783.0
1984,深华发A,000020,4544.0,9716.0
1985,深深宝A,000019,9337.0,45447.0
1986,神州长城,000018,2963.0,10505.0
1987,深中华A,000017,3958.0,12685.0
1988,深康佳A,000016,5850.0,34347.0
1989,沙河股份,000014,3880.0,18238.0
1990,南玻A,000012,10894.0,59041.0
1991,深物业A,000011,6380.0,20582.0
1992,美丽生态,000010,2532.0,7271.0
1993,中国宝安,000009,14960.0,72181.0
1994,神州高铁,000008,3551.0,16694.0
1995,全新好,000007,2237.0,9310.0
1996,深振业A,000006,8155.0,86603.0
1997,世纪星源,000005,8248.0,38413.0
1998,国农科技,000004,4377.0,10500.0
1999,万科A,000002,172307.0,404677.0
2000,平安银行,000001,40747.0,308858.0
2001,读者传媒,603999,4772.0,11395.0
2002,方盛制药,603998,2703.0,8608.0
2003,继峰股份,603997,3626.0,9197.0
2004,中新科技,603996,3905.0,35968.0
2005,洛阳钼业,603993,11292.0,60524.0
2006,至正股份,603991,322.0,1488.0
2007,麦迪科技,603990,635.0,2821.0
2008,艾华集团,603989,2687.0,8195.0
2009,中电电机,603988,3893.0,15230.0
2010,康德莱,603987,690.0,2133.0
2011,兆易创新,603986,3800.0,11570.0
2012,恒润股份,603985,607.0,1762.0
2013,吉华集团,603980,316.0,1446.0
2014,DR金诚信,603979,2414.0,26059.0
2015,国泰集团,603977,988.0,2655.0
2016,银龙股份,603969,6494.0,14320.0
2017,醋化股份,603968,2149.0,7838.0
2018,法兰泰克,603966,1316.0,3435.0
2019,克来机电,603960,501.0,3124.0
2020,百利科技,603959,1432.0,3752.0
2021,哈森股份,603958,1487.0,3760.0
2022,大千生态,603955,552.0,2185.0
2023,益丰药房,603939,4762.0,10431.0
2024,三孚股份,603938,296.0,1340.0
2025,博敏电子,603936,4052.0,8285.0
2026,睿能科技,603933,189.0,1262.0
2027,亚翔集成,603929,965.0,3727.0
2028,兴业股份,603928,507.0,1624.0
2029,铁流股份,603926,356.0,1095.0
2030,世运电路,603920,273.0,1366.0
2031,金徽酒,603919,2423.0,5430.0
2032,金桥信息,603918,3933.0,11927.0
2033,合诚股份,603909,1214.0,3410.0
2034,牧高笛,603908,399.0,1671.0
2035,龙蟠科技,603906,739.0,2428.0
2036,中持股份,603903,2864.0,5950.0
2037,永创智能,603901,2457.0,12987.0
2038,通灵珠宝,603900,848.0,3968.0
2039,晨光文具,603899,3678.0,14440.0
2040,好莱客,603898,2717.0,9361.0
2041,寿仙谷,603896,2524.0,3860.0
2042,新澳股份,603889,1291.0,6943.0
2043,新华网,603888,8401.0,6385.0
2044,城地股份,603887,634.0,1662.0
2045,元祖股份,603886,1491.0,4582.0
2046,吉祥航空,603885,5205.0,17036.0
2047,老百姓,603883,6710.0,16209.0
2048,数据港,603881,6569.0,12242.0
2049,永悦科技,603879,409.0,884.0
2050,武进不锈,603878,1251.0,3108.0
2051,太平鸟,603877,1174.0,3358.0
2052,北部湾旅,603869,3750.0,11958.0
2053,飞科电器,603868,2537.0,14257.0
2054,桃李面包,603866,2831.0,72892.0
2055,白云电器,603861,2250.0,5922.0
2056,能科股份,603859,1143.0,2997.0
2057,步长制药,603858,1858.0,7260.0
2058,华荣股份,603855,726.0,1726.0
2059,正平股份,603843,1589.0,3996.0
2060,安正时尚,603839,1311.0,3039.0
2061,四通股份,603838,4490.0,17601.0
2062,欧派家居,603833,1066.0,5374.0
2063,柯利达,603828,1553.0,3470.0
2064,坤彩科技,603826,2856.0,6262.0
2065,百合花,603823,1244.0,2906.0
2066,嘉澳环保,603822,2332.0,5399.0
2067,神力股份,603819,912.0,2576.0
2068,曲美家居,603818,5266.0,14950.0
2069,海峡环保,603817,872.0,2899.0
2070,顾家家居,603816,1604.0,5675.0
2071,诚意药业,603811,423.0,1500.0
2072,歌力思,603808,2537.0,7873.0
2073,福斯特,603806,2893.0,6626.0
2074,瑞斯康达,603803,619.0,2077.0
2075,志邦股份,603801,257.0,1654.0
2076,道森股份,603800,2692.0,9098.0
2077,华友钴业,603799,13527.0,34705.0
2078,康普顿,603798,1763.0,6520.0
2079,XD联泰环,603797,720.0,2157.0
2080,星光农机,603789,4475.0,12246.0
2081,宁波高发,603788,2417.0,11084.0
2082,新日股份,603787,955.0,2374.0
2083,威龙股份,603779,2556.0,5994.0
2084,乾景园林,603778,3442.0,80012.0
2085,来伊份,603777,5446.0,9859.0
2086,常青股份,603768,356.0,1502.0
2087,中马传动,603767,508.0,1532.0
2088,隆鑫通用,603766,4935.0,17700.0
2089,秦安股份,603758,573.0,1324.0
2090,大元泵业,603757,63.0,367.0
2091,泰晶科技,603738,672.0,1899.0
2092,三棵树,603737,1883.0,5005.0
2093,龙韵股份,603729,1948.0,4985.0
2094,鸣志电器,603728,1421.0,7175.0
2095,博迈科,603727,1189.0,3410.0
2096,朗迪集团,603726,1314.0,4117.0
2097,海利生物,603718,2323.0,7792.0
2098,天域生态,603717,541.0,2664.0
2099,塞力斯,603716,871.0,2854.0
2100,家家悦,603708,1252.0,3226.0
2101,盛洋科技,603703,2504.0,10753.0
2102,德宏股份,603701,1348.0,3874.0
2103,纽威股份,603699,3455.0,8856.0
2104,航天工程,603698,2804.0,7518.0
2105,安记食品,603696,2875.0,8165.0
2106,至纯科技,603690,817.0,3179.0
2107,皖天然气,603689,1558.0,3330.0
2108,石英股份,603688,1359.0,5701.0
2109,龙马环卫,603686,3147.0,8653.0
2110,华体科技,603679,184.0,839.0
2111,火炬电子,603678,1472.0,18760.0
2112,奇精机械,603677,469.0,1423.0
2113,灵康药业,603669,2645.0,14078.0
2114,天马科技,603668,1503.0,3749.0
2115,五洲新春,603667,812.0,2561.0
2116,康隆达,603665,403.0,1602.0
2117,三祥新材,603663,1479.0,3414.0
2118,苏州科达,603660,1165.0,5249.0
2119,安图生物,603658,1208.0,5545.0
2120,泰禾光电,603656,269.0,1223.0
2121,海利尔,603639,887.0,3538.0
2122,艾迪精密,603638,637.0,2495.0
2123,镇海股份,603637,338.0,1368.0
2124,南威软件,603636,2761.0,7999.0
2125,徕木股份,603633,1033.0,2901.0
2126,拉芳家化,603630,737.0,3448.0
2127,清源股份,603628,2716.0,5275.0
2128,科森科技,603626,1126.0,4133.0
2129,杭电股份,603618,4424.0,12292.0
2130,君禾股份,603617,147.0,698.0
2131,韩建河山,603616,10498.0,21079.0
2132,茶花股份,603615,631.0,3106.0
2133,诺力股份,603611,2966.0,9634.0
2134,禾丰牧业,603609,2294.0,10821.0
2135,天创时尚,603608,1564.0,4024.0
2136,东方电缆,603606,2514.0,6342.0
2137,博天环境,603603,3734.0,6312.0
2138,再升科技,603601,4071.0,11657.0
2139,永艺股份,603600,7050.0,18202.0
2140,广信股份,603599,1547.0,5945.0
2141,引力传媒,603598,3180.0,10093.0
2142,东尼电子,603595,60.0,453.0
2143,口子窖,603589,4894.0,44190.0
2144,高能环境,603588,3360.0,14775.0
2145,金麒麟,603586,661.0,2065.0
2146,苏利股份,603585,749.0,3424.0
2147,艾艾精工,603580,424.0,1217.0
2148,荣泰健康,603579,1688.0,6814.0
2149,三星新材,603578,580.0,1858.0
2150,汇金通,603577,996.0,2480.0
2151,长久物流,603569,1366.0,3954.0
2152,伟明环保,603568,3629.0,13808.0
2153,珍宝岛,603567,3968.0,9055.0
2154,普莱柯,603566,1957.0,5782.0
2155,中通国脉,603559,1111.0,2209.0
2156,健盛集团,603558,2162.0,8546.0
2157,海兴电力,603556,865.0,3322.0
2158,XD贵人鸟,603555,4911.0,10572.0
2159,美诺华,603538,323.0,1380.0
2160,惠发股份,603536,326.0,811.0
2161,多伦科技,603528,3884.0,8817.0
2162,司太立,603520,1742.0,3764.0
2163,立霸股份,603519,1269.0,4158.0
2164,维格娜丝,603518,1292.0,4487.0
2165,绝味食品,603517,1051.0,6351.0
2166,欧普照明,603515,1647.0,5260.0
2167,思维列控,603508,2904.0,25963.0
2168,金石资源,603505,2627.0,5288.0
2169,韦尔股份,603501,344.0,1377.0
2170,恒为科技,603496,215.0,1191.0
2171,展鹏科技,603488,393.0,1127.0
2172,九洲药业,603456,1486.0,4690.0
2173,吉比特,603444,3927.0,11158.0
2174,集友股份,603429,456.0,1250.0
2175,鼎信通讯,603421,612.0,2494.0
2176,信捷电气,603416,743.0,4328.0
2177,新华龙,603399,2068.0,7758.0
2178,邦宝益智,603398,4985.0,9926.0
2179,新天然气,603393,877.0,2669.0
2180,亚振家居,603389,1122.0,3155.0
2181,元成股份,603388,685.0,2187.0
2182,惠达卫浴,603385,1269.0,3820.0
2183,顶点软件,603383,814.0,1631.0
2184,易德龙,603380,641.0,1248.0
2185,东方时尚,603377,2394.0,4336.0
2186,今世缘,603369,2739.0,16085.0
2187,柳州医药,603368,1968.0,9299.0
2188,日出东方,603366,2805.0,18191.0
2189,百傲化学,603360,728.0,2512.0
2190,华达科技,603358,427.0,2803.0
2191,莱克电气,603355,2681.0,9048.0
2192,安井食品,603345,706.0,2768.0
2193,四方冷链,603339,2022.0,6158.0
2194,浙江鼎力,603338,3365.0,14929.0
2195,杰克股份,603337,643.0,2915.0
2196,宏辉果蔬,603336,2943.0,5829.0
2197,迪生力,603335,597.0,1688.0
2198,明星电缆,603333,1803.0,5785.0
2199,百达精工,603331,131.0,630.0
2200,上海天洋,603330,668.0,2086.0
2201,依顿电子,603328,2273.0,10114.0
2202,我乐家居,603326,1356.0,2448.0
2203,吴江银行,603323,2418.0,3719.0
2204,超讯通信,603322,2911.0,5003.0
2205,迪贝电气,603320,391.0,1196.0
2206,湘油泵,603319,1248.0,2753.0
2207,派思股份,603318,2758.0,10470.0
2208,诚邦股份,603316,486.0,1211.0
2209,福鞍股份,603315,1747.0,5689.0
2210,梦百合,603313,2039.0,6004.0
2211,金海环境,603311,2532.0,8575.0
2212,维力医疗,603309,2733.0,9646.0
2213,应流股份,603308,4222.0,17211.0
2214,华懋科技,603306,7077.0,22262.0
2215,旭升股份,603305,138.0,2723.0
2216,得邦照明,603303,780.0,2403.0
2217,XD华铁科,603300,5057.0,23446.0
2218,井神股份,603299,3006.0,33511.0
2219,杭叉集团,603298,851.0,2936.0
2220,海天味业,603288,12125.0,54120.0
2221,日盈电子,603286,310.0,935.0
2222,海鸥股份,603269,1485.0,2176.0
2223,松发股份,603268,2280.0,10670.0
2224,天龙股份,603266,306.0,1177.0
2225,电魂网络,603258,1033.0,4482.0
2226,浙江仙通,603239,1277.0,4654.0
2227,诺邦股份,603238,340.0,1373.0
2228,格尔软件,603232,763.0,2912.0
2229,奥翔药业,603229,824.0,1526.0
2230,景旺电子,603228,607.0,2902.0
2231,雪峰科技,603227,4366.0,12863.0
2232,菲林格尔,603226,202.0,803.0
2233,新凤鸣,603225,795.0,2632.0
2234,恒通股份,603223,3470.0,29874.0
2235,济民制药,603222,1970.0,9334.0
2236,日月股份,603218,1157.0,2618.0
2237,江山欧派,603208,454.0,1836.0
2238,快克股份,603203,1483.0,5390.0
2239,上海洗霸,603200,556.0,1059.0
2240,九华旅游,603199,1816.0,5466.0
2241,迎驾贡酒,603198,3872.0,12028.0
2242,保隆科技,603197,1252.0,3760.0
2243,日播时尚,603196,560.0,1253.0
2244,网达软件,603189,994.0,2879.0
2245,亚邦股份,603188,2524.0,16094.0
2246,华正新材,603186,1030.0,3409.0
2247,金牌厨柜,603180,549.0,3045.0
2248,新泉股份,603179,1649.0,6868.0
2249,圣龙股份,603178,351.0,1209.0
2250,德创环保,603177,725.0,2480.0
2251,兰石重装,603169,7551.0,23580.0
2252,莎普爱思,603168,8151.0,27619.0
2253,渤海轮渡,603167,3679.0,28864.0
2254,福达股份,603166,3028.0,15927.0
2255,荣晟环保,603165,2281.0,7604.0
2256,汇顶科技,603160,3535.0,14227.0
2257,上海亚虹,603159,2328.0,4546.0
2258,腾龙股份,603158,1531.0,4330.0
2259,康惠制药,603139,229.0,961.0
2260,海量数据,603138,3517.0,4816.0
2261,碳元科技,603133,1915.0,6097.0
2262,上海沪工,603131,908.0,2633.0
2263,华贸物流,603128,3371.0,10731.0
2264,中材节能,603126,4461.0,15672.0
2265,翠微股份,603123,1320.0,5633.0
2266,共进股份,603118,2869.0,8955.0
2267,万林股份,603117,3985.0,31676.0
2268,红蜻蜓,603116,3010.0,30181.0
2269,金能科技,603113,501.0,2282.0
2270,康尼机电,603111,3056.0,12386.0
2271,润达医疗,603108,8232.0,18939.0
2272,汇嘉时代,603101,987.0,3118.0
2273,川仪股份,603100,2073.0,6315.0
2274,长白山,603099,6135.0,14848.0
2275,森特股份,603098,1453.0,3566.0
2276,新经典,603096,685.0,1817.0
2277,宏盛股份,603090,1675.0,3001.0
2278,正裕工业,603089,387.0,1580.0
2279,宁波精达,603088,1436.0,6569.0
2280,先达股份,603086,383.0,1004.0
2281,天成自控,603085,4421.0,29213.0
2282,天成自控,603085,4421.0,29213.0
2283,大丰实业,603081,495.0,1504.0
2284,江化微,603078,691.0,2690.0
2285,和邦生物,603077,4148.0,12161.0
2286,海汽集团,603069,1384.0,3800.0
2287,振华股份,603067,1121.0,2872.0
2288,音飞储存,603066,3430.0,16106.0
2289,国检集团,603060,1082.0,3325.0
2290,永吉股份,603058,806.0,1925.0
2291,科林电气,603050,2972.0,4957.0
2292,广州酒家,603043,275.0,1602.0
2293,华脉科技,603042,248.0,1170.0
2294,美思德,603041,216.0,1045.0
2295,新坐标,603040,1118.0,2920.0
2296,泛微网络,603039,540.0,2483.0
2297,华立股份,603038,372.0,1374.0
2298,凯众股份,603037,829.0,4767.0
2299,如通股份,603036,2586.0,5283.0
2300,常熟汽饰,603035,796.0,2122.0
2301,三维股份,603033,652.0,1855.0
2302,德新交运,603032,993.0,2070.0
2303,安德利,603031,2373.0,4346.0
2304,全筑股份,603030,3056.0,8703.0
2305,天鹅股份,603029,2053.0,4831.0
2306,赛福天,603028,2348.0,19076.0
2307,千禾味业,603027,2593.0,8203.0
2308,石大胜华,603026,6232.0,22091.0
2309,大豪科技,603025,4803.0,15699.0
2310,威帝股份,603023,1849.0,6378.0
2311,新通联,603022,2841.0,15638.0
2312,山东华鹏,603021,3551.0,14201.0
2313,爱普股份,603020,2506.0,8032.0
2314,中科曙光,603019,10165.0,104595.0
2315,中设集团,603018,2245.0,5353.0
2316,中衡设计,603017,1276.0,3786.0
2317,新宏泰,603016,1430.0,3359.0
2318,弘讯科技,603015,2143.0,7488.0
2319,创力集团,603012,2049.0,8401.0
2320,合锻智能,603011,1245.0,5394.0
2321,万盛股份,603010,1224.0,7059.0
2322,北特科技,603009,3133.0,11954.0
2323,喜临门,603008,5031.0,16973.0
2324,花王股份,603007,2518.0,5794.0
2325,联明股份,603006,1407.0,6436.0
2326,晶方科技,603005,5743.0,17645.0
2327,龙宇燃油,603003,3090.0,8872.0
2328,宏昌电子,603002,1426.0,6506.0
2329,奥康国际,603001,3560.0,14342.0
2330,人民网,603000,12074.0,25456.0
2331,出版传媒,601999,2547.0,11754.0
2332,中信银行,601998,28734.0,220732.0
2333,贵阳银行,601997,2727.0,16410.0
2334,丰林集团,601996,2344.0,8451.0
2335,金隅股份,601992,11032.0,42384.0
2336,大唐发电,601991,6666.0,25197.0
2337,中国重工,601989,57407.0,400264.0
2338,XD中国银,601988,66921.0,385079.0
2339,中国核电,601985,38476.0,126664.0
2340,海南矿业,601969,3197.0,10334.0
2341,宝钢包装,601968,5475.0,19063.0
2342,玲珑轮胎,601966,1753.0,6445.0
2343,中国汽研,601965,2813.0,11389.0
2344,金钼股份,601958,4160.0,15125.0
2345,苏垦农发,601952,495.0,2388.0
2346,建设银行,601939,37051.0,264403.0
2347,永辉超市,601933,35209.0,141275.0
2348,吉视传媒,601929,3468.0,18634.0
2349,凤凰传媒,601928,6660.0,41391.0
2350,中远海控,601919,24472.0,106623.0
2351,新集能源,601918,22240.0,66615.0
2352,京运通,601908,3342.0,13500.0
2353,方正证券,601901,7191.0,143504.0
2354,南方传媒,601900,1875.0,4637.0
2355,紫金矿业,601899,17443.0,136615.0
2356,中煤能源,601898,8927.0,37060.0
2357,亚星锚链,601890,13340.0,51327.0
2358,中国国旅,601888,6404.0,29993.0
2359,江河集团,601886,3966.0,13949.0
2360,海天精工,601882,1918.0,5168.0
2361,中国银河,601881,1315.0,6821.0
2362,大连港,601880,9459.0,40248.0
2363,浙商证券,601878,979.0,5736.0
2364,正泰电器,601877,5166.0,18056.0
2365,招商轮船,601872,15684.0,67440.0
2366,中远海发,601866,15711.0,64247.0
2367,中国科传,601858,685.0,2398.0
2368,中国石油,601857,72091.0,152724.0
2369,光大银行,601818,23343.0,289898.0
2370,新华文轩,601811,1973.0,4731.0
2371,中海油服,601808,11940.0,54728.0
2372,皖新传媒,601801,3237.0,24083.0
2373,中国交建,601800,19811.0,147274.0
2374,星宇股份,601799,2399.0,9558.0
2375,蓝科高新,601798,1436.0,6709.0
2376,宁波建工,601789,2171.0,6978.0
2377,光大证券,601788,16547.0,171104.0
2378,力帆股份,601777,12442.0,29255.0
2379,中国中车,601766,113039.0,276120.0
2380,上海电气,601727,28867.0,154028.0
2381,际华集团,601718,21661.0,66371.0
2382,郑煤机,601717,3285.0,10026.0
2383,风范股份,601700,2626.0,10913.0
2384,潞安环能,601699,6072.0,32026.0
2385,拓普集团,601689,4000.0,12361.0
2386,华泰证券,601688,31252.0,232852.0
2387,滨化股份,601678,2645.0,7414.0
2388,明泰铝业,601677,1827.0,4798.0
2389,XD中国电,601669,20000.0,152887.0
2390,中国建筑,601668,63910.0,280171.0
2391,平煤股份,601666,3830.0,15333.0
2392,旗滨集团,601636,4868.0,13196.0
2393,长城汽车,601633,40167.0,116744.0
2394,中国人寿,601628,27830.0,119810.0
2395,中国中冶,601618,20853.0,102281.0
2396,广电电气,601616,2165.0,9747.0
2397,中国核建,601611,4984.0,14484.0
2398,中信重工,601608,8853.0,37352.0
2399,XD上海医,601607,16452.0,225160.0
2400,中国太保,601601,18241.0,69325.0
2401,中国铝业,601600,20266.0,96364.0
2402,鹿港文化,601599,6667.0,19831.0
2403,上海电影,601595,2152.0,11986.0
2404,北辰实业,601588,5151.0,22256.0
2405,会稽山,601579,3031.0,13777.0
2406,三星医疗,601567,2472.0,9596.0
2407,九牧王,601566,3644.0,20583.0
2408,*ST锐电,601558,8243.0,21854.0
2409,东吴证券,601555,5286.0,25631.0
2410,*ST智慧,601519,30850.0,79812.0
2411,吉林高速,601518,2635.0,10393.0
2412,东风股份,601515,2657.0,10037.0
2413,通用股份,601500,2765.0,6481.0
2414,工商银行,601398,57959.0,276020.0
2415,中国中铁,601390,47823.0,219089.0
2416,怡球资源,601388,3127.0,9633.0
2417,兴业证券,601377,8196.0,146572.0
2418,中原证券,601375,2113.0,10664.0
2419,陕鼓动力,601369,3929.0,50399.0
2420,绿城水务,601368,3919.0,18351.0
2421,利群股份,601366,515.0,2400.0
2422,百隆东方,601339,2097.0,7204.0
2423,新华保险,601336,25197.0,134416.0
2424,广深铁路,601333,7503.0,35340.0
2425,交通银行,601328,38214.0,310258.0
2426,中国平安,601318,153016.0,601135.0
2427,江南嘉捷,601313,2370.0,7341.0
2428,骆驼股份,601311,4049.0,16159.0
2429,中国北车,601299,40534.0,57608.0
2430,农业银行,601288,39773.0,322150.0
2431,*ST二重,601268,605.0,947.0
2432,庞大集团,601258,12507.0,48496.0
2433,广汽集团,601238,8554.0,22104.0
2434,桐昆股份,601233,3853.0,12358.0
2435,环旭电子,601231,5364.0,16682.0
2436,上海银行,601229,5620.0,12352.0
2437,广州港,601228,3872.0,11186.0
2438,华电重工,601226,2143.0,7276.0
2439,陕西煤业,601225,4698.0,25477.0
2440,林洋能源,601222,4911.0,10589.0
2441,吉鑫科技,601218,2993.0,13939.0
2442,君正集团,601216,15548.0,39372.0
2443,白银有色,601212,5025.0,13140.0
2444,国泰君安,601211,14369.0,52994.0
2445,东材科技,601208,2724.0,24754.0
2446,上海环境,601200,1082.0,4649.0
2447,江南水务,601199,2665.0,8473.0
2448,东兴证券,601198,10227.0,29080.0
2449,龙江交通,601188,2185.0,9608.0
2450,中国铁建,601186,27756.0,140362.0
2451,中国西电,601179,10590.0,134611.0
2452,杭齿前进,601177,2600.0,7173.0
2453,北京银行,601169,28101.0,203536.0
2454,西部矿业,601168,6201.0,98582.0
2455,兴业银行,601166,118189.0,700519.0
2456,三角轮胎,601163,1668.0,5160.0
2457,重庆水务,601158,4016.0,27933.0
2458,新城控股,601155,8494.0,23080.0
2459,深圳燃气,601139,2986.0,8964.0
2460,博威合金,601137,1457.0,4706.0
2461,常熟银行,601128,2154.0,4304.0
2462,小康股份,601127,1426.0,5665.0
2463,四方股份,601126,2631.0,11109.0
2464,海南橡胶,601118,10338.0,75302.0
2465,XD中国化,601117,9879.0,48036.0
2466,三江购物,601116,9907.0,24208.0
2467,华鼎股份,601113,1186.0,3814.0
2468,中国国航,601111,13614.0,46326.0
2469,四川成渝,601107,3363.0,14212.0
2470,*ST一重,601106,27032.0,184677.0
2471,昊华能源,601101,2108.0,9773.0
2472,恒立液压,601100,1368.0,15362.0
2473,太平洋,601099,7197.0,106475.0
2474,中南传媒,601098,4106.0,34749.0
2475,中国神华,601088,26402.0,128770.0
2476,西部黄金,601069,8872.0,24707.0
2477,赛轮金宇,601058,4494.0,12112.0
2478,一拖股份,601038,4039.0,12502.0
2479,玉龙股份,601028,3599.0,12930.0
2480,春秋航空,601021,6966.0,18833.0
2481,华钰矿业,601020,2987.0,7018.0
2482,宁波港,601018,15016.0,136447.0
2483,节能风电,601016,5723.0,17639.0
2484,陕西黑猫,601015,3643.0,10554.0
2485,隆基股份,601012,14189.0,46464.0
2486,宝泰隆,601011,4500.0,14926.0
2487,文峰股份,601010,11169.0,25848.0
2488,南京银行,601009,26543.0,208470.0
2489,连云港,601008,11799.0,64949.0
2490,金陵饭店,601007,1977.0,17690.0
2491,大秦铁路,601006,19186.0,160111.0
2492,*ST重钢,601005,4355.0,14282.0
2493,柳钢股份,601003,2770.0,33448.0
2494,晋亿实业,601002,7134.0,53017.0
2495,大同煤业,601001,5397.0,26998.0
2496,唐山港,601000,13094.0,153111.0
2497,招商证券,600999,9789.0,132727.0
2498,九州通,600998,9190.0,25605.0
2499,开滦股份,600997,2802.0,12042.0
2500,贵广网络,600996,552.0,2328.0
2501,文山电力,600995,3150.0,10849.0
2502,马应龙,600993,9840.0,35294.0
2503,贵绳股份,600992,2377.0,9831.0
2504,广汽长丰,600991,119.0,77.0
2505,四创电子,600990,4182.0,40003.0
2506,赤峰黄金,600988,7589.0,26761.0
2507,航民股份,600987,4205.0,20441.0
2508,科达股份,600986,3232.0,10231.0
2509,雷鸣科化,600985,936.0,3793.0
2510,建设机械,600984,1938.0,11969.0
2511,惠而浦,600983,3197.0,10154.0
2512,宁波热电,600982,1859.0,6492.0
2513,XD汇鸿集,600981,3339.0,18140.0
2514,北矿科技,600980,3160.0,10454.0
2515,广安爱众,600979,2344.0,7886.0
2516,宜华生活,600978,8220.0,26725.0
2517,中国电影,600977,6965.0,11544.0
2518,健民集团,600976,4871.0,14001.0
2519,新五丰,600975,3329.0,12193.0
2520,宝胜股份,600973,1889.0,8260.0
2521,恒源煤电,600971,3988.0,12199.0
2522,中材国际,600970,6911.0,37417.0
2523,郴电国际,600969,1102.0,34555.0
2524,内蒙一机,600967,4239.0,18482.0
2525,博汇纸业,600966,3968.0,13443.0
2526,福成股份,600965,3703.0,23560.0
2527,岳阳林纸,600963,4609.0,15760.0
2528,国投中鲁,600962,5072.0,15548.0
2529,株冶集团,600961,3127.0,9757.0
2530,XD渤海活,600960,2552.0,9859.0
2531,江苏有线,600959,13025.0,33017.0
2532,东方证券,600958,9198.0,27530.0
2533,重庆建工,600939,1563.0,4567.0
2534,广西广电,600936,1094.0,3277.0
2535,杭州银行,600926,2296.0,5753.0
2536,江苏银行,600919,9153.0,22640.0
2537,重庆燃气,600917,2681.0,8878.0
2538,华安证券,600909,1394.0,7881.0
2539,无锡银行,600908,3146.0,18644.0
2540,XD长江电,600900,20979.0,101581.0
2541,国美通讯,600898,4055.0,15217.0
2542,XD厦门空,600897,2720.0,13630.0
2543,览海投资,600896,5219.0,19456.0
2544,张江高科,600895,15160.0,91793.0
2545,广日股份,600894,2480.0,10615.0
2546,航发动力,600893,17466.0,162274.0
2547,大晟文化,600892,3046.0,13080.0
2548,秋林集团,600891,3077.0,11653.0
2549,中房股份,600890,2646.0,11785.0
2550,南京化纤,600889,4060.0,10622.0
2551,新疆众和,600888,2526.0,12735.0
2552,伊利股份,600887,61673.0,318971.0
2553,国投电力,600886,59939.0,357757.0
2554,宏发股份,600885,2673.0,20338.0
2555,杉杉股份,600884,8575.0,33371.0
2556,博闻科技,600883,1764.0,4973.0
2557,广泽股份,600882,1108.0,3340.0
2558,亚泰集团,600881,45179.0,115121.0
2559,博瑞传播,600880,6550.0,22012.0
2560,航天电子,600879,5956.0,88311.0
2561,*ST嘉陵,600877,5136.0,44678.0
2562,洛阳玻璃,600876,14726.0,35049.0
2563,东方电气,600875,13325.0,91718.0
2564,创业环保,600874,10880.0,24538.0
2565,梅花生物,600873,12502.0,35030.0
2566,中炬高新,600872,5383.0,16521.0
2567,石化油服,600871,11617.0,34582.0
2568,厦华电子,600870,1747.0,8459.0
2569,智慧能源,600869,6744.0,17258.0
2570,梅雁吉祥,600868,26164.0,75945.0
2571,通化东宝,600867,9822.0,44638.0
2572,星湖科技,600866,2068.0,9451.0
2573,百大集团,600865,4194.0,13227.0
2574,哈投股份,600864,3192.0,27086.0
2575,内蒙华电,600863,8721.0,32781.0
2576,中航高科,600862,3419.0,25101.0
2577,北京城乡,600861,1714.0,11699.0
2578,*ST京城,600860,1641.0,5294.0
2579,王府井,600859,5765.0,16040.0
2580,银座股份,600858,2318.0,10872.0
2581,宁波中百,600857,3543.0,54967.0
2582,中天能源,600856,1958.0,7198.0
2583,航天长峰,600855,6647.0,24802.0
2584,春兰股份,600854,2227.0,10600.0
2585,龙建股份,600853,4092.0,12776.0
2586,海欣股份,600851,2851.0,12786.0
2587,华东电脑,600850,1847.0,10692.0
2588,上海临港,600848,4306.0,21086.0
2589,*ST万里,600847,2436.0,7882.0
2590,同济科技,600846,4133.0,21626.0
2591,宝信软件,600845,2718.0,8015.0
2592,*ST丹科,600844,2369.0,6877.0
2593,上工申贝,600843,5941.0,17821.0
2594,上柴股份,600841,1507.0,4202.0
2595,四川长虹,600839,19160.0,86826.0
2596,上海九百,600838,8455.0,22577.0
2597,海通证券,600837,28785.0,262425.0
2598,界龙实业,600836,11027.0,31228.0
2599,上海机电,600835,6058.0,23069.0
2600,申通地铁,600834,3697.0,14250.0
2601,第一医药,600833,2087.0,9829.0
2602,东方明珠,600832,20224.0,46187.0
2603,广电网络,600831,6505.0,22482.0
2604,香溢融通,600830,4645.0,22604.0
2605,人民同泰,600829,1970.0,7744.0
2606,茂业商业,600828,3406.0,11005.0
2607,百联股份,600827,11840.0,37752.0
2608,XD兰生股,600826,11493.0,91000.0
2609,新华传媒,600825,4139.0,45491.0
2610,益民集团,600824,3946.0,11244.0
